tsec,tnsec,seqNo,id,type,side,bid0,bid1,bid2,bid3,bid4,bid_size0,bid_size1,bid_size2,bid_size3,bid_size4,ask0,ask1,ask2,ask3,ask4,ask_size0,ask_size1,ask_size2,ask_size3,ask_size4
1780861704,91857043,552,1747767916,5,N,6122400000000,6122399000000,6122398000000,6122377000000,6122324000000,2953000,71000,17000,9000,9000,6122401000000,6122402000000,6122403000000,6122424000000,6122452000000,392631000,186077000,17000,409000,7212000
1780861704,91902928,553,1747767916,D,N,6122400000000,6122399000000,6122398000000,6122377000000,6122324000000,2953000,71000,17000,9000,9000,6122401000000,6122402000000,6122403000000,6122424000000,6122452000000,392631000,186077000,17000,409000,7212000
1780861704,191428426,554,1747767916,5,N,6122400000000,6122399000000,6122398000000,6122377000000,6122324000000,2953000,71000,17000,9000,9000,6122401000000,6122402000000,6122403000000,6122424000000,6122452000000,392537000,186077000,17000,409000,7212000
1780861704,191468273,555,1747767916,D,N,6122400000000,6122399000000,6122398000000,6122377000000,6122324000000,2953000,71000,17000,9000,9000,6122401000000,6122402000000,6122403000000,6122424000000,6122452000000,392537000,186077000,17000,409000,7212000
1780861704,291293587,556,1747767916,5,N,6122400000000,6122399000000,6122398000000,6122377000000,6122324000000,2953000,71000,17000,9000,9000,6122401000000,6122402000000,6122403000000,6122424000000,6122452000000,392537000,186077000,17000,409000,7212000
1780861704,291427245,557,1747767916,D,N,6122400000000,6122399000000,6122398000000,6122377000000,6122324000000,2953000,71000,17000,9000,9000,6122401000000,6122402000000,6122403000000,6122424000000,6122452000000,392537000,186077000,17000,409000,7212000
1780861704,391452662,558,1747767916,5,N,6121727000000,6121726000000,6121665000000,6121654000000,6121639000000,227867000,72000,9000,400000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,249102000,26000,17000,9000,9000
1780861704,391494674,559,1747767916,D,N,6121727000000,6121726000000,6121665000000,6121654000000,6121639000000,227867000,72000,9000,400000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,249102000,26000,17000,9000,9000
1780861704,491726163,560,1747767916,5,N,6121727000000,6121726000000,6121665000000,6121654000000,6121639000000,228476000,72000,9000,400000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,304224000,26000,17000,9000,9000
1780861704,491763082,561,1747767916,D,N,6121727000000,6121726000000,6121665000000,6121654000000,6121639000000,228476000,72000,9000,400000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,304224000,26000,17000,9000,9000
1780861704,591814469,562,1747767916,5,N,6121727000000,6121726000000,6121665000000,6121654000000,6121639000000,180390000,72000,9000,400000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,287729000,26000,17000,9000,9000
1780861704,593387924,563,1747767916,D,N,6121727000000,6121726000000,6121665000000,6121654000000,6121639000000,180390000,72000,9000,400000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,287729000,26000,17000,9000,9000
1780861704,691435021,564,1747767916,5,N,6121727000000,6121726000000,6121665000000,6121654000000,6121639000000,155891000,90000,9000,400000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,287738000,26000,17000,9000,9000
1780861704,691821649,565,1747767916,D,N,6121727000000,6121726000000,6121665000000,6121654000000,6121639000000,155891000,90000,9000,400000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,287738000,26000,17000,9000,9000
1780861704,790960582,566,1747767916,5,N,6121727000000,6121726000000,6121665000000,6121639000000,6121601000000,153237000,90000,9000,9000,51000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,287431000,26000,17000,9000,9000
1780861704,791075074,567,1747767916,D,N,6121727000000,6121726000000,6121665000000,6121639000000,6121601000000,153237000,90000,9000,9000,51000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,287431000,26000,17000,9000,9000
1780861704,890588400,568,1747767916,5,N,6121727000000,6121726000000,6121665000000,6121601000000,6121600000000,153237000,90000,9000,51000,3173000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,287431000,26000,17000,9000,9000
1780861704,890615681,569,1747767916,D,N,6121727000000,6121726000000,6121665000000,6121601000000,6121600000000,153237000,90000,9000,51000,3173000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,287431000,26000,17000,9000,9000
1780861704,991080893,570,1747767916,5,N,6121727000000,6121726000000,6121665000000,6121601000000,6121600000000,16404000,90000,9000,51000,3173000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,317655000,26000,17000,9000,409000
1780861704,993827630,571,1747767916,D,N,6121727000000,6121726000000,6121665000000,6121601000000,6121600000000,16404000,90000,9000,51000,3173000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,317655000,26000,17000,9000,409000
1780861705,91789601,572,1747767916,5,N,6121727000000,6121726000000,6121665000000,6121626000000,6121625000000,80900000,36000,9000,18000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,272493000,26000,17000,9000,409000
1780861705,91820660,573,1747767916,D,N,6121727000000,6121726000000,6121665000000,6121626000000,6121625000000,80900000,36000,9000,18000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,272493000,26000,17000,9000,409000
1780861705,193906899,574,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,80943000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,220292000,26000,17000,9000,9000
1780861705,193938587,575,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,80943000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,220292000,26000,17000,9000,9000
1780861705,292241344,576,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,53943000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,220144000,35000,17000,9000,9000
1780861705,292271702,577,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,53943000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,220144000,35000,17000,9000,9000
1780861705,394019414,578,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,62410000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,220105000,35000,17000,9000,9000
1780861705,394077056,579,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,62410000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,220105000,35000,17000,9000,9000
1780861705,491285953,580,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,64029000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,220105000,35000,17000,9000,9000
1780861705,491314144,581,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,64029000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,220105000,35000,17000,9000,9000
1780861705,591135547,582,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,64029000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,220114000,35000,17000,9000,9000
1780861705,591201712,583,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,64029000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,220114000,35000,17000,9000,9000
1780861705,691016776,584,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,63806000,80000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,220161000,35000,17000,9000,9000
1780861705,691043735,585,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,63806000,80000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,220161000,35000,17000,9000,9000
1780861705,792870677,586,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,63788000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121754000000,6121755000000,220170000,35000,17000,18000,26053000
1780861705,793170137,587,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,63788000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121754000000,6121755000000,220170000,35000,17000,18000,26053000
1780861705,891394636,588,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,63577000,71000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121754000000,6121755000000,220130000,35000,17000,18000,26071000
1780861705,891685188,589,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,63577000,71000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121754000000,6121755000000,220130000,35000,17000,18000,26071000
1780861705,993213951,590,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,63568000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121755000000,6121801000000,299309000,35000,17000,18000,9000
1780861705,993256452,591,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,63568000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121755000000,6121801000000,299309000,35000,17000,18000,9000
1780861706,90931527,592,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,63818000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,299327000,35000,17000,9000,9000
1780861706,90968535,593,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,63818000,62000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,299327000,35000,17000,9000,9000
1780861706,191327848,594,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,96660000,53000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,299327000,35000,17000,9000,9000
1780861706,191358528,595,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,96660000,53000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,299327000,35000,17000,9000,9000
1780861706,291532057,596,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,79901000,53000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,299280000,35000,17000,9000,9000
1780861706,291566278,597,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121625000000,79901000,53000,17000,9000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,299280000,35000,17000,9000,9000
1780861706,392281573,598,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121627000000,106901000,53000,17000,9000,18000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,272264000,35000,17000,9000,9000
1780861706,392305816,599,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121627000000,106901000,53000,17000,9000,18000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,272264000,35000,17000,9000,9000
1780861706,491599992,600,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121627000000,106901000,53000,17000,9000,18000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,272264000,35000,17000,9000,9000
1780861706,491627521,601,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121627000000,106901000,53000,17000,9000,18000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,272264000,35000,17000,9000,9000
1780861706,591311961,602,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121627000000,110786000,53000,17000,9000,18000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,251102000,35000,17000,9000,9000
1780861706,592010491,603,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121627000000,110786000,53000,17000,9000,18000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,251102000,35000,17000,9000,9000
1780861706,692477234,604,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121627000000,110786000,62000,17000,9000,18000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,197919000,35000,17000,9000,9000
1780861706,692546501,605,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121627000000,110786000,62000,17000,9000,18000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,197919000,35000,17000,9000,9000
1780861706,792663687,606,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121627000000,110786000,62000,17000,9000,18000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,197919000,35000,17000,9000,9000
1780861706,792747338,607,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121627000000,110786000,62000,17000,9000,18000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,197919000,35000,17000,9000,9000
1780861706,894005580,608,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121667000000,6121665000000,127142000,44000,17000,33000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,100102000,35000,17000,9000,9000
1780861706,894075860,609,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121667000000,6121665000000,127142000,44000,17000,33000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,100102000,35000,17000,9000,9000
1780861706,991760409,610,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121667000000,6121665000000,175234000,44000,17000,33000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,1860000,62000,17000,9000,9000
1780861706,992037767,611,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121667000000,6121665000000,175234000,44000,17000,33000,9000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,1860000,62000,17000,9000,9000
1780861707,92137546,612,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,175234000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,1887000,62000,17000,9000,9000
1780861707,92215371,613,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,175234000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121801000000,6121808000000,1887000,62000,17000,9000,9000
1780861707,192067034,614,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,175243000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,1869000,53000,17000,9000,9000
1780861707,192114912,615,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,175243000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,1869000,53000,17000,9000,9000
1780861707,291782070,616,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,175243000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,1869000,53000,17000,9000,9000
1780861707,291825027,617,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,175243000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,1869000,53000,17000,9000,9000
1780861707,391359297,618,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,175243000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,1869000,53000,17000,9000,9000
1780861707,391404318,619,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,175243000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,1869000,53000,17000,9000,9000
1780861707,491434133,620,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121674000000,6121665000000,175243000,44000,17000,1633000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,1869000,53000,17000,9000,9000
1780861707,491489911,621,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121674000000,6121665000000,175243000,44000,17000,1633000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,1869000,53000,17000,9000,9000
1780861707,591251819,622,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121674000000,6121665000000,175243000,44000,17000,1642000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,3729000,53000,17000,9000,9000
1780861707,593670396,623,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121674000000,6121665000000,175243000,44000,17000,1642000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,3729000,53000,17000,9000,9000
1780861707,693153334,624,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121675000000,6121674000000,172101000,44000,17000,344000,1642000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,19044000,71000,17000,9000,9000
1780861707,693932648,625,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121675000000,6121674000000,172101000,44000,17000,344000,1642000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,19044000,71000,17000,9000,9000
1780861707,792255294,626,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121674000000,6121665000000,172092000,44000,17000,18000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121828000000,26134000,71000,17000,9000,18000
1780861707,792361781,627,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121674000000,6121665000000,172092000,44000,17000,18000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121828000000,26134000,71000,17000,9000,18000
1780861707,892213905,628,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174074000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121829000000,24374000,71000,17000,9000,18000
1780861707,892788102,629,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174074000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121829000000,24374000,71000,17000,9000,18000
1780861707,991636807,630,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174083000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861707,992887936,631,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174083000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,91177016,632,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174074000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,91263502,633,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174074000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,191371885,634,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174074000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,191412742,635,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174074000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,291120931,636,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174074000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,293280070,637,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174074000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,391304425,638,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174074000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,391577982,639,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174074000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,491249892,640,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174074000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,491339731,641,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174074000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,591225602,642,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174093000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,591320675,643,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174093000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,24356000,53000,17000,9000,9000
1780861708,691811908,644,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174093000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,23574000,53000,17000,9000,9000
1780861708,691840865,645,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174093000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,23574000,53000,17000,9000,9000
1780861708,792028089,646,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22492000,53000,17000,9000,9000
1780861708,792089025,647,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22492000,53000,17000,9000,9000
1780861708,891453019,648,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174111000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22492000,53000,17000,9000,9000
1780861708,891910012,649,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174111000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22492000,53000,17000,9000,9000
1780861708,991552630,650,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22501000,62000,17000,9000,9000
1780861708,991579691,651,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22501000,62000,17000,9000,9000
1780861709,108323448,652,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174111000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22492000,62000,17000,9000,9000
1780861709,108357167,653,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174111000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22492000,62000,17000,9000,9000
1780861709,191734663,654,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22496000,62000,17000,9000,9000
1780861709,191792821,655,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22496000,62000,17000,9000,9000
1780861709,291382183,656,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22496000,62000,17000,9000,9000
1780861709,291409306,657,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22496000,62000,17000,9000,9000
1780861709,391657382,658,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22496000,62000,17000,9000,9000
1780861709,391694901,659,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,174437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22496000,62000,17000,9000,9000
1780861709,491752416,660,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174111000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22496000,62000,17000,9000,9000
1780861709,491795744,661,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,174111000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22496000,62000,17000,9000,9000
1780861709,591452513,662,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,172437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22496000,62000,17000,9000,9000
1780861709,591505786,663,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,172437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22496000,62000,17000,9000,9000
1780861709,691958632,664,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,172437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22505000,62000,17000,9000,9000
1780861709,691987899,665,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,172437000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22505000,62000,17000,9000,9000
1780861709,792626658,666,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,172183000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22487000,62000,17000,9000,9000
1780861709,792729924,667,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,172183000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22487000,62000,17000,9000,9000
1780861709,892318414,668,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,172519000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22487000,62000,17000,9000,9000
1780861709,892364153,669,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,172519000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22487000,62000,17000,9000,9000
1780861709,991175808,670,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,172519000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22421000,62000,17000,9000,9000
1780861709,991203348,671,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121665000000,6121654000000,172519000,44000,17000,9000,400000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22421000,62000,17000,9000,9000
1780861710,91864913,672,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,172193000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22421000,62000,17000,9000,9000
1780861710,91911103,673,1747767916,D,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,172193000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22421000,62000,17000,9000,9000
1780861710,191637631,674,1747767916,5,N,6121727000000,6121726000000,6121725000000,6121666000000,6121665000000,172193000,44000,17000,326000,9000,6121728000000,6121729000000,6121730000000,6121808000000,6121861000000,22430000,71000,17000,9000,9000
