recv_tsec,recv_tnsec,venue,stream_kind,shard_id,conn_epoch,conn_seq,symbol,payload_json
1780861702,305652988,spot,trade,0,0,2095,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874701,""p"":""61226.00000000"",""q"":""0.00501000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305686118,spot,trade,0,0,2096,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874702,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305695414,spot,trade,0,0,2097,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874703,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305701936,spot,trade,0,0,2098,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874704,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305708666,spot,trade,0,0,2099,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874705,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305715049,spot,trade,0,0,2100,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874706,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305721756,spot,trade,0,0,2101,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874707,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305727982,spot,trade,0,0,2102,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874708,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305739998,spot,trade,0,0,2103,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874709,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305745091,spot,trade,0,0,2104,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874710,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305749927,spot,trade,0,0,2105,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874711,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305754602,spot,trade,0,0,2106,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874712,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305759267,spot,trade,0,0,2107,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874713,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305763900,spot,trade,0,0,2108,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874714,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305768355,spot,trade,0,0,2109,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874715,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305773043,spot,trade,0,0,2110,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874716,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305777790,spot,trade,0,0,2111,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874717,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305785664,spot,trade,0,0,2112,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874718,""p"":""61226.00000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305790433,spot,trade,0,0,2113,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874719,""p"":""61225.99000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305795226,spot,trade,0,0,2114,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874720,""p"":""61225.99000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305799881,spot,trade,0,0,2115,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874721,""p"":""61225.99000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305804224,spot,trade,0,0,2116,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874722,""p"":""61225.99000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305808633,spot,trade,0,0,2117,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874723,""p"":""61225.99000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305812974,spot,trade,0,0,2118,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874724,""p"":""61225.99000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305817421,spot,trade,0,0,2119,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874725,""p"":""61225.99000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305821995,spot,trade,0,0,2120,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874726,""p"":""61225.99000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305830367,spot,trade,0,0,2121,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874727,""p"":""61225.99000000"",""q"":""0.00009000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305834920,spot,trade,0,0,2122,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874728,""p"":""61225.79000000"",""q"":""0.00017000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,305839508,spot,trade,0,0,2123,BTCUSDT,"{""e"":""trade"",""E"":1780861703226,""s"":""BTCUSDT"",""t"":6383874729,""p"":""61225.78000000"",""q"":""0.00084000"",""T"":1780861703225,""m"":true,""M"":true}"
1780861702,317049087,spot,trade,0,0,2124,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874730,""p"":""61225.00000000"",""q"":""0.00333000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317066152,spot,trade,0,0,2125,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874731,""p"":""61225.00000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317069395,spot,trade,0,0,2126,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874732,""p"":""61225.00000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317071696,spot,trade,0,0,2127,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874733,""p"":""61225.00000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317074067,spot,trade,0,0,2128,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874734,""p"":""61225.00000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317076467,spot,trade,0,0,2129,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874735,""p"":""61225.00000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317078694,spot,trade,0,0,2130,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874736,""p"":""61225.00000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317080891,spot,trade,0,0,2131,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874737,""p"":""61225.00000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317087563,spot,trade,0,0,2132,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874738,""p"":""61225.00000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317090101,spot,trade,0,0,2133,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874739,""p"":""61225.00000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317092382,spot,trade,0,0,2134,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874740,""p"":""61225.00000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317094691,spot,trade,0,0,2135,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874741,""p"":""61225.00000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317097057,spot,trade,0,0,2136,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874742,""p"":""61225.00000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317099399,spot,trade,0,0,2137,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874743,""p"":""61224.99000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317101551,spot,trade,0,0,2138,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874744,""p"":""61224.99000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317103695,spot,trade,0,0,2139,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874745,""p"":""61224.99000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317105991,spot,trade,0,0,2140,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874746,""p"":""61224.99000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317110114,spot,trade,0,0,2141,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874747,""p"":""61224.99000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317112581,spot,trade,0,0,2142,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874748,""p"":""61224.99000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317114964,spot,trade,0,0,2143,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874749,""p"":""61224.99000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317117248,spot,trade,0,0,2144,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874750,""p"":""61224.99000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317119469,spot,trade,0,0,2145,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874751,""p"":""61224.99000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317121590,spot,trade,0,0,2146,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874752,""p"":""61224.84000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317123771,spot,trade,0,0,2147,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874753,""p"":""61224.55000000"",""q"":""0.00200000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317126122,spot,trade,0,0,2148,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874754,""p"":""61224.24000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317128409,spot,trade,0,0,2149,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874755,""p"":""61224.01000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317132594,spot,trade,0,0,2150,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874756,""p"":""61224.01000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,317134931,spot,trade,0,0,2151,BTCUSDT,"{""e"":""trade"",""E"":1780861703237,""s"":""BTCUSDT"",""t"":6383874757,""p"":""61224.01000000"",""q"":""0.00009000"",""T"":1780861703236,""m"":true,""M"":true}"
1780861702,391492898,spot,depth5,0,0,2152,BTCUSDT,"{""lastUpdateId"":95286450725,""bids"":[[""61224.00000000"",""0.18990000""],[""61223.99000000"",""0.00081000""],[""61223.79000000"",""0.00018000""],[""61223.24000000"",""0.00009000""],[""61223.00000000"",""0.00300000""]],""asks"":[[""61224.01000000"",""3.91075000""],[""61224.02000000"",""1.86068000""],[""61224.03000000"",""0.00017000""],[""61224.24000000"",""0.00409000""],[""61224.25000000"",""0.00009000""]]}"
1780861702,391575389,spot,depth_diff,0,0,2153,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861703314,""s"":""BTCUSDT"",""U"":95286450042,""u"":95286450725,""b"":[[""61226.00000000"",""0.00000000""],[""61225.99000000"",""0.00000000""],[""61225.79000000"",""0.00000000""],[""61225.78000000"",""0.00000000""],[""61225.59000000"",""0.00000000""],[""61225.58000000"",""0.00000000""],[""61225.00000000"",""0.00000000""],[""61224.99000000"",""0.00000000""],[""61224.84000000"",""0.00000000""],[""61224.55000000"",""0.00000000""],[""61224.52000000"",""0.00000000""],[""61224.24000000"",""0.00000000""],[""61224.01000000"",""0.00000000""],[""61224.00000000"",""0.18990000""],[""61223.99000000"",""0.00081000""],[""61223.80000000"",""0.00000000""],[""61223.79000000"",""0.00018000""],[""61223.49000000"",""0.00000000""],[""61223.48000000"",""0.00000000""],[""61223.41000000"",""0.00000000""],[""61223.40000000"",""0.00000000""],[""61223.14000000"",""0.00000000""],[""61223.01000000"",""0.00000000""],[""61222.89000000"",""0.00000000""],[""61222.88000000"",""0.00000000""],[""61222.84000000"",""0.00000000""],[""61222.81000000"",""0.00000000""],[""61222.79000000"",""0.00000000""],[""61222.01000000"",""0.00018000""],[""61222.00000000"",""0.01562000""],[""61221.65000000"",""0.00000000""],[""61221.64000000"",""0.00000000""],[""61220.13000000"",""0.00018000""],[""61220.12000000"",""0.02098000""],[""61220.01000000"",""0.00018000""],[""61220.00000000"",""0.01305000""],[""61218.39000000"",""0.00000000""],[""61218.34000000"",""0.00806000""],[""61218.01000000"",""0.00018000""],[""61218.00000000"",""0.01227000""],[""61217.64000000"",""0.00000000""],[""61216.66000000"",""0.00009000""],[""61216.65000000"",""0.07212000""],[""61216.44000000"",""0.00000000""],[""61216.43000000"",""0.00000000""],[""61216.24000000"",""0.00000000""],[""61216.06000000"",""0.00000000""],[""61216.01000000"",""0.07236000""],[""61215.94000000"",""0.00000000""],[""61215.73000000"",""0.00000000""],[""61215.43000000"",""0.00000000""],[""61215.01000000"",""0.00326000""],[""61214.63000000"",""0.00000000""],[""61214.55000000"",""0.07203000""],[""61214.50000000"",""0.07203000""],[""61214.45000000"",""0.00000000""],[""61214.33000000"",""0.00000000""],[""61213.45000000"",""0.07203000""],[""61213.40000000"",""0.00000000""],[""61212.76000000"",""0.00009000""],[""61212.72000000"",""0.02000000""],[""61212.50000000"",""0.00000000""],[""61212.35000000"",""0.07203000""],[""61212.33000000"",""0.00000000""],[""61212.16000000"",""0.00000000""],[""61212.13000000"",""0.07000000""],[""61211.52000000"",""0.00000000""],[""61211.30000000"",""0.07203000""],[""61211.27000000"",""0.00000000""],[""61211.03000000"",""0.08000000""],[""61210.97000000"",""0.01306000""],[""61209.93000000"",""0.00000000""],[""61208.45000000"",""0.00000000""],[""61208.25000000"",""0.07203000""],[""61208.20000000"",""0.07203000""],[""61208.15000000"",""0.00000000""],[""61207.87000000"",""1.86042000""],[""61207.10000000"",""0.07203000""],[""61206.22000000"",""0.04842000""],[""61206.05000000"",""0.07203000""],[""61205.38000000"",""0.00000000""],[""61204.69000000"",""0.06295000""],[""61203.00000000"",""0.00000000""],[""61202.95000000"",""0.00000000""],[""61202.94000000"",""0.00000000""],[""61201.85000000"",""0.00000000""],[""61201.33000000"",""0.00000000""],[""61199.26000000"",""0.00000000""],[""61197.58000000"",""0.00118000""],[""61196.81000000"",""0.00012000""],[""61195.01000000"",""0.00408000""],[""61193.84000000"",""0.24218000""],[""61193.44000000"",""0.00019000""],[""61191.27000000"",""0.00000000""],[""61189.81000000"",""0.00000000""],[""61188.44000000"",""0.00000000""],[""61187.00000000"",""0.00000000""],[""61186.83000000"",""0.00407000""],[""61184.20000000"",""0.00000000""],[""61182.21000000"",""0.31489000""],[""61181.21000000"",""0.00000000""],[""61179.32000000"",""0.00024000""],[""61175.97000000"",""0.00618000""],[""61172.01000000"",""0.00237000""],[""61171.49000000"",""0.00433000""],[""61171.31000000"",""0.00000000""],[""61171.22000000"",""0.00432000""],[""61170.64000000"",""0.00000000""],[""61169.64000000"",""0.00000000""],[""61162.38000000"",""1.61926000""],[""61162.15000000"",""0.00000000""],[""61161.72000000"",""0.00000000""],[""61161.38000000"",""0.00673000""],[""61157.69000000"",""0.01073000""],[""61157.10000000"",""0.00112000""],[""61156.24000000"",""0.01705000""],[""61139.34000000"",""0.00009000""],[""61136.76000000"",""0.00009000""],[""61136.16000000"",""0.00000000""],[""61133.84000000"",""1.18138000""],[""61122.47000000"",""0.00000000""],[""61111.01000000"",""0.00095000""],[""61061.10000000"",""0.00009000""],[""61048.86000000"",""0.00042000""],[""61044.99000000"",""0.00009000""],[""61041.93000000"",""0.00000000""],[""61027.52000000"",""0.00000000""],[""60961.07000000"",""0.02558000""],[""55101.60000000"",""0.00040000""],[""48979.00000000"",""0.00000000""]],""a"":[[""61224.01000000"",""3.91075000""],[""61224.02000000"",""1.86068000""],[""61224.03000000"",""0.00017000""],[""61224.24000000"",""0.00409000""],[""61224.25000000"",""0.00009000""],[""61224.52000000"",""0.07203000""],[""61224.53000000"",""0.00000000""],[""61224.56000000"",""0.00000000""],[""61224.85000000"",""0.00000000""],[""61225.00000000"",""0.00000000""],[""61225.01000000"",""0.48921000""],[""61225.02000000"",""0.00000000""],[""61225.03000000"",""0.00000000""],[""61225.59000000"",""0.00000000""],[""61225.60000000"",""0.00000000""],[""61225.77000000"",""0.00000000""],[""61225.78000000"",""0.00400000""],[""61225.79000000"",""0.00819000""],[""61225.97000000"",""0.07203000""],[""61225.98000000"",""0.09505000""],[""61226.00000000"",""0.00000000""],[""61226.01000000"",""0.42845000""],[""61226.02000000"",""0.00000000""],[""61226.03000000"",""0.00000000""],[""61227.06000000"",""0.00018000""],[""61227.16000000"",""0.07203000""],[""61227.33000000"",""0.16478000""],[""61227.54000000"",""0.00009000""],[""61227.82000000"",""0.00009000""],[""61227.88000000"",""0.00009000""],[""61228.01000000"",""0.00009000""],[""61228.21000000"",""0.07212000""],[""61228.23000000"",""0.07203000""],[""61228.24000000"",""0.00819000""],[""61228.25000000"",""0.47826000""],[""61228.26000000"",""0.00009000""],[""61228.27000000"",""2.35675000""],[""61228.28000000"",""0.00009000""],[""61228.32000000"",""0.00237000""],[""61228.83000000"",""0.00009000""],[""61229.77000000"",""0.00000000""],[""61229.88000000"",""0.00000000""],[""61229.89000000"",""0.27321000""],[""61230.94000000"",""0.00000000""],[""61230.95000000"",""0.00000000""],[""61231.00000000"",""0.00895000""],[""61231.26000000"",""0.00000000""],[""61231.46000000"",""0.00000000""],[""61231.65000000"",""0.00009000""],[""61231.85000000"",""0.00000000""],[""61232.01000000"",""0.05054000""],[""61233.07000000"",""0.00009000""],[""61233.36000000"",""0.00000000""],[""61233.55000000"",""0.00000000""],[""61233.65000000"",""0.00009000""],[""61233.83000000"",""0.00000000""],[""61234.13000000"",""0.00000000""],[""61234.41000000"",""0.00000000""],[""61235.16000000"",""0.00000000""],[""61235.19000000"",""0.00000000""],[""61235.25000000"",""0.00009000""],[""61235.26000000"",""0.00000000""],[""61235.27000000"",""0.09006000""],[""61235.85000000"",""0.00000000""],[""61237.77000000"",""0.00009000""],[""61240.52000000"",""0.04839000""],[""61240.54000000"",""0.00190000""],[""61241.72000000"",""0.00012000""],[""61242.05000000"",""0.06291000""],[""61242.56000000"",""0.00118000""],[""61245.92000000"",""0.00200000""],[""61246.29000000"",""0.00000000""],[""61247.35000000"",""0.00363000""],[""61247.82000000"",""0.00000000""],[""61248.88000000"",""0.00019000""],[""61249.51000000"",""0.00000000""],[""61249.87000000"",""0.78022000""],[""61250.42000000"",""0.00000000""],[""61250.51000000"",""0.00000000""],[""61252.13000000"",""0.00000000""],[""61253.00000000"",""0.24211000""],[""61253.64000000"",""0.00009000""],[""61254.03000000"",""0.00000000""],[""61254.84000000"",""0.00000000""],[""61255.04000000"",""0.00010000""],[""61255.78000000"",""0.00000000""],[""61256.75000000"",""0.00000000""],[""61257.10000000"",""0.00009000""],[""61262.33000000"",""0.00000000""],[""61262.64000000"",""0.00000000""],[""61270.56000000"",""0.01722000""],[""61271.55000000"",""0.00112000""],[""61272.21000000"",""0.01060000""],[""61282.59000000"",""0.09160000""],[""61283.85000000"",""0.00000000""],[""61284.76000000"",""0.00000000""],[""61286.36000000"",""0.00476000""],[""61292.09000000"",""0.00669000""],[""61296.23000000"",""0.00000000""],[""61296.91000000"",""0.00000000""],[""61305.31000000"",""1.17808000""],[""61343.76000000"",""0.05258000""],[""61350.11000000"",""0.00000000""],[""61352.42000000"",""0.08694000""],[""61402.22000000"",""0.00000000""],[""61402.75000000"",""0.00162000""],[""61403.83000000"",""0.00000000""],[""61408.07000000"",""0.00000000""],[""61409.36000000"",""0.00000000""]]}"
1780861702,492876909,spot,depth5,0,0,2154,BTCUSDT,"{""lastUpdateId"":95286450830,""bids"":[[""61224.00000000"",""0.01271000""],[""61223.99000000"",""0.00072000""],[""61223.24000000"",""0.00009000""],[""61223.00000000"",""0.00300000""],[""61222.80000000"",""0.00009000""]],""asks"":[[""61224.01000000"",""3.93045000""],[""61224.02000000"",""1.86077000""],[""61224.03000000"",""0.00017000""],[""61224.24000000"",""0.00409000""],[""61224.52000000"",""0.07221000""]]}"
1780861702,492905893,spot,depth_diff,0,0,2155,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861703414,""s"":""BTCUSDT"",""U"":95286450726,""u"":95286450830,""b"":[[""61224.00000000"",""0.01271000""],[""61223.99000000"",""0.00072000""],[""61223.79000000"",""0.00000000""],[""61222.00000000"",""0.01562000""],[""61221.12000000"",""0.00000000""],[""61220.13000000"",""0.00000000""],[""61220.12000000"",""0.00018000""],[""61220.00000000"",""0.01305000""],[""61219.69000000"",""0.00018000""],[""61219.68000000"",""0.00982000""],[""61218.59000000"",""0.00000000""],[""61218.34000000"",""0.00824000""],[""61218.08000000"",""0.00019000""],[""61218.00000000"",""0.01227000""],[""61217.46000000"",""0.00029000""],[""61216.65000000"",""0.07230000""],[""61216.01000000"",""0.07254000""],[""61216.00000000"",""0.30164000""],[""61215.61000000"",""0.00000000""],[""61214.99000000"",""0.01633000""],[""61212.13000000"",""0.03000000""],[""61211.03000000"",""0.12000000""],[""61203.15000000"",""0.00383000""],[""61193.44000000"",""0.00419000""],[""61050.05000000"",""0.00000000""],[""61043.22000000"",""0.00163000""],[""61042.43000000"",""0.00009000""],[""61039.37000000"",""0.00009000""],[""55101.60000000"",""0.00080000""]],""a"":[[""61224.01000000"",""3.93045000""],[""61224.02000000"",""1.86077000""],[""61224.25000000"",""0.00000000""],[""61224.52000000"",""0.07221000""],[""61224.71000000"",""0.16772000""],[""61225.01000000"",""0.48921000""],[""61225.79000000"",""0.00828000""],[""61225.97000000"",""0.07212000""],[""61225.98000000"",""0.00009000""],[""61226.01000000"",""0.14066000""],[""61227.06000000"",""0.00009000""],[""61227.33000000"",""0.16469000""],[""61227.49000000"",""0.16333000""],[""61227.88000000"",""0.00000000""],[""61228.24000000"",""0.00810000""],[""61228.26000000"",""0.00000000""],[""61228.27000000"",""2.21661000""],[""61228.47000000"",""0.00915000""],[""61229.89000000"",""0.27330000""],[""61231.85000000"",""0.07203000""],[""61232.01000000"",""0.05000000""],[""61233.07000000"",""0.00000000""],[""61235.16000000"",""0.07203000""],[""61237.48000000"",""0.00009000""],[""61239.32000000"",""0.00009000""],[""61242.41000000"",""0.00000000""],[""61259.67000000"",""0.01531000""]]}"
1780861702,590743796,spot,depth5,0,0,2156,BTCUSDT,"{""lastUpdateId"":95286450915,""bids"":[[""61224.00000000"",""0.01271000""],[""61223.99000000"",""0.00072000""],[""61223.24000000"",""0.00009000""],[""61223.00000000"",""0.00300000""],[""61222.80000000"",""0.00009000""]],""asks"":[[""61224.01000000"",""3.93262000""],[""61224.02000000"",""1.86077000""],[""61224.03000000"",""0.00017000""],[""61224.24000000"",""0.00409000""],[""61224.52000000"",""0.07221000""]]}"
